subject_id	predicate_id	object_id	mapping_justification	subject_label	object_label	author_id	reviewer_id	comment
Orphanet:2528	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microcephaly-microcornea syndrome, Seemanova type	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247511	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant secondary polycythemia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:165988	skos:broadMatch	biolink:Disease	sio:SIO_000137	Diazoxide-resistant diffuse hyperinsulinism	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261811	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of chromosome 10	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1200	skos:broadMatch	biolink:Disease	sio:SIO_000137	Burn-McKeown syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2533	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microcephaly-deafness-intellectual disability syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:165994	skos:broadMatch	biolink:Disease	sio:SIO_000137	Pituitary resistance to thyroid hormone	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2535	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Microcornea-corectopia-macular hypoplasia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1203	skos:broadMatch	biolink:Disease	sio:SIO_000137	Duodenal atresia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261816	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of chromosome 11	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1202	skos:broadMatch	biolink:Disease	sio:SIO_000137	Larynx atresia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1201	skos:broadMatch	biolink:Disease	sio:SIO_000137	Atresia of small intestine	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:165991	skos:broadMatch	biolink:Disease	sio:SIO_000137	Exercise-induced hyperinsulinism	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1208	skos:broadMatch	biolink:Disease	sio:SIO_000137	Pulmonary atresia-intact ventricular septum syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247525	skos:broadMatch	biolink:Disease	sio:SIO_000137	Citrullinemia type I	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1207	skos:broadMatch	biolink:Disease	sio:SIO_000137	Pulmonary atresia with ventricular septal defect	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1205	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mitral atresia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:354069	skos:broadMatch	biolink:Gene	sio:SIO_000137	leucine rich melanocyte differentiation associated	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2536	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microcornea-glaucoma-absent frontal sinuses syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2538	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microgastria-limb reduction defect syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1209	skos:broadMatch	biolink:Disease	sio:SIO_000137	Tricuspid atresia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247522	skos:broadMatch	biolink:Disease	sio:SIO_000137	Primary ciliary dyskinesia-retinitis pigmentosa syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:102	skos:broadMatch	biolink:Disease	sio:SIO_000137	Multiple system atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261846	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of chromosome 20	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:101	skos:broadMatch	biolink:Disease	sio:SIO_000137	Dentatorubral pallidoluysian atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:477805	skos:broadMatch	biolink:Disease	sio:SIO_000137	Genetic cardiac malformation	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:104	skos:broadMatch	biolink:Disease	sio:SIO_000137	Leber hereditary optic neuropathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:103	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Genetic optic atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:106	skos:broadMatch	biolink:Disease	sio:SIO_000137	NON RARE IN EUROPE: Autism	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:105	skos:broadMatch	biolink:Disease	sio:SIO_000137	Atresia of urethra	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261841	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of chromosome 19	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:108	skos:broadMatch	biolink:Disease	sio:SIO_000137	Babesiosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:477808	skos:broadMatch	biolink:Disease	sio:SIO_000137	Other genetic dermis disorder	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:107	skos:broadMatch	biolink:Disease	sio:SIO_000137	BOR syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2543	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Microphthalmia-cataract syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1211	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Atrichia-mental and growth delay syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1215	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant optic atrophy plus syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1214	skos:broadMatch	biolink:Disease	sio:SIO_000137	Progressive hemifacial atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:100	skos:broadMatch	biolink:Disease	sio:SIO_000137	Ataxia-telangiectasia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2542	skos:broadMatch	biolink:Disease	sio:SIO_000137	Isolated microphthalmia-anophthalmia-coloboma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1219	skos:broadMatch	biolink:Disease	sio:SIO_000137	Aurocephalosyndactyly	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1217	skos:broadMatch	biolink:Disease	sio:SIO_000137	Spinal atrophy-ophthalmoplegia-pyramidal syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:465824	skos:broadMatch	biolink:Disease	sio:SIO_000137	Fetal encasement syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1216	skos:broadMatch	biolink:Disease	sio:SIO_000137	Autosomal dominant congenital benign spinal muscular atrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2547	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microphthalmia-microtia-fetal akinesia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2549	skos:broadMatch	biolink:Disease	sio:SIO_000137	Oculoauriculovertebral spectrum with radial defects	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:109	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bannayan-Riley-Ruvalcaba syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261831	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of chromosome 17	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2554	skos:broadMatch	biolink:Disease	sio:SIO_000137	Ear-patella-short stature syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:595098	skos:broadMatch	biolink:Disease	sio:SIO_000137	Timothy syndrome type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1221	skos:broadMatch	biolink:Disease	sio:SIO_000137	Cheilitis glandularis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2556	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microphthalmia with linear skin defects syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2557	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mietens syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1226	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bamforth-Lazarus syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:370997	skos:broadMatch	biolink:Disease	sio:SIO_000137	Muscle-eye-brain disease with bilateral multicystic leucodystrophy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2551	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microspherophakia-metaphyseal dysplasia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1225	skos:broadMatch	biolink:Disease	sio:SIO_000137	Baller-Gerold syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2552	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microsporidiosis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1223	skos:broadMatch	biolink:Disease	sio:SIO_000137	Balantidiasis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261836	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of chromosome 18	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1229	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital intrauterine infection-like syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247546	skos:broadMatch	biolink:Disease	sio:SIO_000137	Acute neonatal citrullinemia type I	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1228	skos:broadMatch	biolink:Disease	sio:SIO_000137	Banki syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1227	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bangstad syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:2558	skos:broadMatch	biolink:Disease	sio:SIO_000137	Mikati-Najjar-Sahli syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:37612	skos:broadMatch	biolink:Disease	sio:SIO_000137	Episodic ataxia type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369999	skos:broadMatch	biolink:Disease	sio:SIO_000137	Diffuse palmoplantar keratoderma with painful fissures	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261866	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of the short arm of chromosome 2	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330050	skos:broadMatch	biolink:Disease	sio:SIO_000137	DNM1L-related encephalopathy due to mitochondrial and peroxisomal fission defect	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330054	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital cataract-progressive muscular hypotonia-hearing loss-developmental delay syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369992	skos:broadMatch	biolink:Disease	sio:SIO_000137	Severe dermatitis-multiple allergies-metabolic wasting syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330058	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hydroa vacciniforme	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:572385	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachydactyly type B1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:370980	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital muscular dystrophy without intellectual disability	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:37629	skos:broadMatch	biolink:Disease	sio:SIO_000137	Neonatal neutropenia	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261857	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of the short arm of chromosome 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:572371	skos:broadMatch	biolink:Gene	sio:SIO_000137	membrane associated ring-CH-type finger 6	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330061	skos:broadMatch	biolink:Disease	sio:SIO_000137	Actinic prurigo	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:193	skos:broadMatch	biolink:Disease	sio:SIO_000137	Cohen syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:192	skos:broadMatch	biolink:Disease	sio:SIO_000137	Coffin-Lowry syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330064	skos:broadMatch	biolink:Disease	sio:SIO_000137	Chronic actinic dermatitis	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:195	skos:broadMatch	biolink:Disease	sio:SIO_000137	Cat-eye syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:194	skos:broadMatch	biolink:Disease	sio:SIO_000137	OBSOLETE: Ocular coloboma	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:199	skos:broadMatch	biolink:Disease	sio:SIO_000137	Cornelia de Lange syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:198	skos:broadMatch	biolink:Disease	sio:SIO_000137	Occipital horn syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369979	skos:broadMatch	biolink:Disease	sio:SIO_000137	Finger hyperphalangy-toe anomalies-severe pectus excavatum syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:370968	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital muscular dystrophy with intellectual disability	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261884	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of the short arm of chromosome 4	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330032	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hemoglobin Lepore-beta-thalassemia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369970	skos:broadMatch	biolink:Disease	sio:SIO_000137	Microcornea-myopic chorioretinal atrophy-telecanthus syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:572361	skos:broadMatch	biolink:Disease	sio:SIO_000137	Blepharophimosis-ptosis-epicanthus inversus syndrome type 2	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247573	skos:broadMatch	biolink:Disease	sio:SIO_000137	Adult-onset citrullinemia type I	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:260545	skos:broadMatch	biolink:Gene	sio:SIO_000137	ankyrin repeat domain 26	Gene	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:370959	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital muscular dystrophy with cerebellar involvement	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:261875	skos:broadMatch	biolink:Disease	sio:SIO_000137	Partial deletion of the short arm of chromosome 3	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330041	skos:broadMatch	biolink:Disease	sio:SIO_000137	Hemoglobin M disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369962	skos:broadMatch	biolink:Disease	sio:SIO_000137	Methylmalonic acidemia with homocystinuria, type cblX	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:572354	skos:broadMatch	biolink:Disease	sio:SIO_000137	Blepharophimosis-ptosis-epicanthus inversus syndrome type 1	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:370953	skos:broadMatch	biolink:Disease	sio:SIO_000137	Congenital muscular dystrophy due to dystroglycanopathy	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247582	skos:broadMatch	biolink:Disease	sio:SIO_000137	Citrin deficiency	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:247585	skos:broadMatch	biolink:Disease	sio:SIO_000137	Citrullinemia type II	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:168	skos:broadMatch	biolink:Disease	sio:SIO_000137	Loose anagen syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:167	skos:broadMatch	biolink:Disease	sio:SIO_000137	Chédiak-Higashi syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369955	skos:broadMatch	biolink:Disease	sio:SIO_000137	Methylmalonic acidemia with homocystinuria, type cblJ	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:169	skos:broadMatch	biolink:Disease	sio:SIO_000137	Ringed hair disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1272	skos:broadMatch	biolink:Disease	sio:SIO_000137	Aymé-Gripp syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1271	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bowen syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1270	skos:broadMatch	biolink:Disease	sio:SIO_000137	Bowen-Conradi syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:369950	skos:broadMatch	biolink:Disease	sio:SIO_000137	Intellectual disability-seizures-macrocephaly-obesity syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1277	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachydactyly-mesomelia-intellectual disability-heart defects syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:160	skos:broadMatch	biolink:Disease	sio:SIO_000137	Castleman disease	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1276	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachydactyly-arterial hypertension syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:1275	skos:broadMatch	biolink:Disease	sio:SIO_000137	Brachydactyly-elbow wrist dysplasia syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:162	skos:broadMatch	biolink:Disease	sio:SIO_000137	Cataract-glaucoma syndrome	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:330012	skos:broadMatch	biolink:Disease	sio:SIO_000137	High altitude pulmonary edema	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
Orphanet:164	skos:broadMatch	biolink:Disease	sio:SIO_000137	NON RARE IN EUROPE: Cerebral cavernous malformations	Disease	orcid:0000-0001-5705-7831	orcid:0000-0001-5705-7831	BioPortal - ORDO_24
